CustomerID,Recency,Frequency,MonetaryValue,Tenure,Cluster,Segment_Name,Churn_Risk
16806.0,103,103,801.49,239,1,At Risk,Critical
16807.0,143,67,1121.59,271,1,At Risk,Critical
16808.0,99,23,288.42,274,1,At Risk,Critical
16809.0,23,149,914.69,262,2,Promising,Low
16810.0,192,15,309.54,192,1,At Risk,Critical
16811.0,5,28,547.07,17,0,Champions,Low
16812.0,361,15,479.35,361,1,At Risk,Critical
16813.0,8,449,1692.98,204,2,Promising,Low
16814.0,14,309,6235.81,339,2,Promising,Low
16816.0,103,28,417.06,358,1,At Risk,Critical
16817.0,3,76,1360.55,360,2,Promising,Low
16818.0,11,188,3349.57,206,2,Promising,Low
16820.0,96,26,497.61,96,1,At Risk,Critical
16823.0,227,38,358.38,227,1,At Risk,Critical
16824.0,16,26,460.64,164,0,Champions,Low
16825.0,39,28,775.1800000000001,186,1,At Risk,Medium
16826.0,51,22,341.7,51,0,Champions,Medium
16828.0,93,8,128.5,112,1,At Risk,Critical
16829.0,157,11,197.22,157,1,At Risk,Critical
16830.0,39,23,325.91,39,0,Champions,Medium
16832.0,184,12,199.15,217,1,At Risk,Critical
16833.0,1,47,1106.53,334,2,Promising,Low
16834.0,228,24,413.46,228,1,At Risk,Critical
16835.0,128,5,99.1,128,1,At Risk,Critical
16836.0,40,11,251.87,117,1,At Risk,Medium
16837.0,31,165,3170.98,246,2,Promising,Medium
16838.0,197,25,588.85,288,1,At Risk,Critical
16839.0,9,261,16042.11,337,2,Promising,Low
16841.0,37,116,1869.82,288,2,Promising,Medium
16842.0,101,63,1264.19,302,1,At Risk,Critical
16843.0,43,378,10196.57,327,2,Promising,Medium
16846.0,50,11,214.32,50,0,Champions,Medium
16847.0,43,12,193.44,43,0,Champions,Medium
16848.0,53,14,281.42,53,0,Champions,Medium
16849.0,187,8,124.57,187,1,At Risk,Critical
16850.0,334,19,332.41,334,1,At Risk,Critical
16851.0,4,20,342.45,52,0,Champions,Low
16852.0,10,9,144.91000000000003,176,0,Champions,Low
16855.0,24,19,328.4,43,0,Champions,Low
16856.0,15,2,35.400000000000006,15,0,Champions,Low
16859.0,145,52,747.81,261,1,At Risk,Critical
16861.0,60,6,173.76,158,1,At Risk,Medium
16863.0,31,17,338.55,31,0,Champions,Medium
16866.0,141,11,207.73999999999998,162,1,At Risk,Critical
16869.0,23,128,825.42,175,2,Promising,Low
16871.0,22,137,2812.34,271,2,Promising,Low
16872.0,77,7,680.02,184,1,At Risk,High
16873.0,5,279,7123.62,364,2,Promising,Low
16875.0,67,112,2095.53,340,2,Promising,High
16877.0,12,159,853.72,208,2,Promising,Low
16878.0,84,3,13.3,84,1,At Risk,High
16880.0,31,178,1519.08,189,2,Promising,Medium
16881.0,67,1,432.0,67,0,Champions,High
16882.0,67,39,705.12,317,1,At Risk,High
16883.0,187,21,148.7,187,1,At Risk,Critical
16884.0,38,26,429.84000000000003,38,0,Champions,Medium
16885.0,15,101,471.51,357,2,Promising,Low
16887.0,35,37,194.88,35,0,Champions,Medium
16889.0,195,135,1578.67,337,2,Promising,Critical
16891.0,2,134,577.44,142,2,Promising,Low
16892.0,1,99,525.54,184,2,Promising,Low
16895.0,65,69,219.14,65,0,Champions,High
16897.0,299,37,289.78,314,1,At Risk,Critical
16898.0,26,130,392.73,177,2,Promising,Low
16899.0,8,125,1281.56,360,2,Promising,Low
16900.0,17,79,887.11,63,0,Champions,Low
16902.0,116,44,1706.88,116,1,At Risk,Critical
16903.0,29,60,373.24,29,0,Champions,Low
16904.0,4,679,3415.57,325,2,Promising,Low
16905.0,5,198,2848.03,260,2,Promising,Low
16906.0,82,93,579.77,249,1,At Risk,High
16907.0,29,151,981.65,365,2,Promising,Low
16909.0,72,18,379.14,72,0,Champions,High
16910.0,4,547,1510.06,91,2,Promising,Low
16912.0,29,101,2575.38,323,2,Promising,Low
16913.0,290,8,113.44,290,1,At Risk,Critical
16914.0,36,38,208.46,36,0,Champions,Medium
16915.0,9,57,621.6800000000001,284,2,Promising,Low
16916.0,24,93,378.18,24,0,Champions,Low
16917.0,277,9,391.52,277,1,At Risk,Critical
16918.0,50,128,1068.82,317,2,Promising,Medium
16919.0,156,305,2398.1,360,2,Promising,Critical
16921.0,61,60,169.79,61,0,Champions,High
16923.0,12,672,7247.61,363,2,Promising,Low
16924.0,21,83,846.75,84,0,Champions,Low
16927.0,116,6,543.05,362,1,At Risk,Critical
16928.0,80,203,2731.35,322,2,Promising,High
16929.0,4,77,1295.39,156,2,Promising,Low
16930.0,26,54,380.55,68,0,Champions,Low
16931.0,5,857,4452.17,357,2,Promising,Low
16932.0,53,53,161.94,53,0,Champions,Medium
16933.0,1,44,563.23,239,2,Promising,Low
16934.0,55,62,950.9300000000001,55,0,Champions,Medium
16936.0,26,57,262.68,26,0,Champions,Low
16938.0,9,241,2736.38,309,2,Promising,Low
16940.0,52,305,3049.88,290,2,Promising,Medium
16942.0,13,281,1920.59,228,2,Promising,Low
16943.0,212,33,816.73,318,1,At Risk,Critical
16945.0,22,249,4345.5,358,2,Promising,Low
16947.0,236,21,406.48,236,1,At Risk,Critical
16948.0,139,19,435.02,326,1,At Risk,Critical
16949.0,4,60,1286.27,317,2,Promising,Low
16950.0,57,39,1006.56,124,1,At Risk,Medium
16951.0,135,86,1277.75,304,1,At Risk,Critical
16952.0,109,16,167.61,109,1,At Risk,Critical
16953.0,30,1,20.8,30,0,Champions,Low
16954.0,1,54,2085.08,360,2,Promising,Low
16955.0,185,18,329.57,336,1,At Risk,Critical
16956.0,18,16,308.74,18,0,Champions,Low
16957.0,239,16,416.64,282,1,At Risk,Critical
16959.0,87,7,117.35000000000001,87,1,At Risk,High
16960.0,39,101,507.05,253,2,Promising,Medium
16961.0,116,14,234.17,116,1,At Risk,Critical
16963.0,187,7,110.55000000000001,187,1,At Risk,Critical
16965.0,227,26,201.19,227,1,At Risk,Critical
16966.0,8,28,2154.97,240,2,Promising,Low
16967.0,189,21,319.02,189,1,At Risk,Critical
16968.0,4,31,439.43,108,0,Champions,Low
16969.0,39,42,650.41,192,1,At Risk,Medium
16971.0,38,41,357.21,38,0,Champions,Medium
16976.0,267,2,251.51999999999998,267,1,At Risk,Critical
16978.0,78,39,344.33,78,0,Champions,High
16979.0,4,89,1852.0,298,2,Promising,Low
16980.0,255,87,1078.96,291,1,At Risk,Critical
16982.0,61,22,384.06,61,0,Champions,High
16983.0,13,139,1767.76,320,2,Promising,Low
16984.0,88,407,4481.35,130,2,Promising,High
16985.0,17,120,5464.12,359,2,Promising,Low
16986.0,30,3,1873.2,30,0,Champions,Low
16987.0,3,129,1625.05,205,2,Promising,Low
16988.0,5,7,126.12,5,0,Champions,Low
16989.0,7,12,1133.25,151,0,Champions,Low
16990.0,219,1,179.0,219,1,At Risk,Critical
16992.0,11,93,1614.31,285,2,Promising,Low
16996.0,30,37,1456.96,353,2,Promising,Low
16997.0,288,12,702.0,326,1,At Risk,Critical
16998.0,150,4,295.0,304,1,At Risk,Critical
16999.0,23,23,484.82,74,0,Champions,Low
17001.0,1,169,3989.57,359,2,Promising,Low
17002.0,86,49,1493.73,291,2,Promising,High
17004.0,46,44,1412.94,93,2,Promising,Medium
17006.0,5,44,781.78,76,0,Champions,Low
17007.0,51,52,889.9300000000001,357,2,Promising,Medium
17010.0,18,11,195.36,18,0,Champions,Low
17011.0,30,15,270.9,30,0,Champions,Low
17014.0,8,74,586.33,67,0,Champions,Low
17015.0,29,217,1842.56,185,2,Promising,Low
17017.0,3,208,7305.139999999999,365,2,Promising,Low
17018.0,41,16,920.1,326,1,At Risk,Medium
17019.0,11,185,913.79,331,2,Promising,Low
17022.0,31,7,71.0,31,0,Champions,Medium
17024.0,45,3,95.85,158,1,At Risk,Medium
17025.0,61,4,196.8,61,0,Champions,High
17026.0,185,1,121.67999999999999,185,1,At Risk,Critical
17027.0,79,153,890.29,317,2,Promising,High
17029.0,111,2,716.0,237,1,At Risk,Critical
17030.0,64,11,146.87,64,0,Champions,High
17031.0,12,22,380.35,155,0,Champions,Low
17033.0,86,28,1030.14,359,1,At Risk,High
17034.0,16,30,745.52,288,2,Promising,Low
17035.0,246,28,433.53000000000003,312,1,At Risk,Critical
17037.0,88,75,1267.32,88,2,Promising,High
17038.0,30,22,112.4,30,0,Champions,Low
17040.0,138,15,449.73,138,1,At Risk,Critical
17041.0,27,70,1081.57,361,2,Promising,Low
17042.0,3,98,1044.3799999999999,247,2,Promising,Low
17043.0,32,102,1735.18,266,2,Promising,Medium
17044.0,25,6,948.48,25,0,Champions,Low
17045.0,113,22,339.44,248,1,At Risk,Critical
17046.0,157,22,642.02,157,1,At Risk,Critical
17047.0,85,65,1100.9,205,1,At Risk,High
17048.0,118,43,925.35,331,1,At Risk,Critical
17049.0,3,318,5659.9800000000005,276,2,Promising,Low
17050.0,96,316,3228.84,300,2,Promising,Critical
17051.0,194,43,247.14000000000001,194,1,At Risk,Critical
17052.0,28,92,413.75,28,0,Champions,Low
17053.0,131,13,498.48,131,1,At Risk,Critical
17054.0,28,83,1356.33,245,2,Promising,Low
17058.0,82,62,1179.89,240,2,Promising,High
17059.0,30,399,2372.68,261,2,Promising,Low
17060.0,266,5,234.24,266,1,At Risk,Critical
17061.0,74,99,5232.2300000000005,232,2,Promising,High
17062.0,314,31,243.94,359,1,At Risk,Critical
17063.0,21,78,1461.14,289,2,Promising,Low
17064.0,59,62,859.35,327,2,Promising,Medium
17068.0,12,272,4385.99,358,2,Promising,Low
17069.0,28,132,2432.65,355,2,Promising,Low
17070.0,114,64,312.14,114,1,At Risk,Critical
17071.0,28,140,2429.03,310,2,Promising,Low
17073.0,18,174,1446.09,109,2,Promising,Low
17075.0,18,77,834.12,317,2,Promising,Low
17076.0,36,25,841.0799999999999,365,1,At Risk,Medium
17078.0,36,28,378.2,36,0,Champions,Medium
17079.0,78,2,118.80000000000001,78,1,At Risk,High
17080.0,22,8,287.62,270,1,At Risk,Low
17081.0,25,64,290.16,46,0,Champions,Low
17082.0,33,81,2003.85,318,2,Promising,Medium
17083.0,109,52,1405.78,304,1,At Risk,Critical
17084.0,35,162,2949.75,35,2,Promising,Medium
17085.0,123,187,1566.65,363,2,Promising,Critical
17086.0,7,96,2050.08,64,2,Promising,Low
17088.0,28,115,1991.01,254,2,Promising,Low
17090.0,4,63,2043.95,354,2,Promising,Low
17091.0,3,182,3534.31,325,2,Promising,Low
17092.0,50,125,1777.78,277,2,Promising,Medium
17094.0,322,14,302.0,322,1,At Risk,Critical
17095.0,23,74,1324.16,335,2,Promising,Low
17096.0,15,48,1022.13,262,2,Promising,Low
17097.0,2,211,954.42,365,2,Promising,Low
17100.0,18,65,971.74,18,0,Champions,Low
17101.0,10,42,1621.73,178,2,Promising,Low
17102.0,262,1,25.5,262,1,At Risk,Critical
17105.0,159,90,665.78,306,1,At Risk,Critical
17107.0,33,418,10815.43,278,2,Promising,Medium
17109.0,29,117,885.04,232,2,Promising,Low
17110.0,165,12,163.29999999999998,165,1,At Risk,Critical
17111.0,47,30,248.61,47,0,Champions,Medium
17114.0,6,127,808.62,335,2,Promising,Low
17115.0,8,39,837.5,233,2,Promising,Low
17117.0,288,9,116.19999999999999,288,1,At Risk,Critical
17118.0,318,10,157.02,318,1,At Risk,Critical
17119.0,3,35,606.91,60,0,Champions,Low
17120.0,233,18,307.46,233,1,At Risk,Critical
17122.0,119,7,138.32,119,1,At Risk,Critical
17123.0,162,9,345.29999999999995,162,1,At Risk,Critical
17124.0,185,32,298.89,185,1,At Risk,Critical
17125.0,50,40,259.35,50,0,Champions,Medium
17126.0,152,260,1004.75,363,2,Promising,Critical
17128.0,335,14,157.09,335,1,At Risk,Critical
17131.0,5,134,2463.17,76,2,Promising,Low
17133.0,16,27,4892.240000000001,266,2,Promising,Low
17134.0,107,24,425.0,265,1,At Risk,Critical
17135.0,16,43,924.15,290,2,Promising,Low
17138.0,276,24,380.5,276,1,At Risk,Critical
17139.0,16,478,10668.47,289,2,Promising,Low
17140.0,247,20,465.32,247,1,At Risk,Critical
17142.0,239,15,579.0,239,1,At Risk,Critical
17144.0,1,48,984.57,85,2,Promising,Low
17146.0,106,35,749.78,359,1,At Risk,Critical
17147.0,23,81,1714.59,312,2,Promising,Low
17148.0,52,9,124.88,52,0,Champions,Medium
17152.0,195,14,1689.5,263,1,At Risk,Critical
17153.0,24,14,213.78,24,0,Champions,Low
17154.0,75,23,329.34,75,0,Champions,High
17155.0,18,20,251.70000000000002,178,1,At Risk,Low
17157.0,8,13,319.0,176,0,Champions,Low
17158.0,32,67,1266.97,360,2,Promising,Medium
17159.0,22,101,1538.88,172,2,Promising,Low
17160.0,31,229,3518.03,242,2,Promising,Medium
17162.0,29,104,1715.46,306,2,Promising,Low
17163.0,22,5,293.1,78,0,Champions,Low
17164.0,33,144,2467.35,273,2,Promising,Medium
17165.0,284,10,158.68,284,1,At Risk,Critical
17166.0,39,12,206.34,204,1,At Risk,Medium
17169.0,58,54,835.78,183,1,At Risk,Medium
17171.0,289,16,224.91,289,1,At Risk,Critical
17172.0,79,15,317.76,79,0,Champions,High
17173.0,5,86,3766.6,131,2,Promising,Low
17174.0,218,4,59.9,218,1,At Risk,Critical
17175.0,44,63,1443.69,296,2,Promising,Medium
17176.0,202,15,306.13,202,1,At Risk,Critical
17179.0,178,80,711.79,361,1,At Risk,Critical
17180.0,56,128,796.03,316,2,Promising,Medium
17181.0,57,21,84.39999999999999,57,0,Champions,Medium
17183.0,8,73,3347.31,105,2,Promising,Low
17186.0,47,2,144.0,60,0,Champions,Medium
17187.0,227,10,203.95,227,1,At Risk,Critical
17188.0,11,84,2474.23,362,2,Promising,Low
17189.0,106,61,384.40000000000003,359,1,At Risk,Critical
17190.0,59,19,444.74,207,1,At Risk,Medium
17191.0,28,165,1585.02,280,2,Promising,Low
17193.0,36,32,1699.3000000000002,177,2,Promising,Medium
17194.0,274,29,262.62,361,1,At Risk,Critical
17197.0,30,29,1013.01,30,0,Champions,Low
17198.0,24,43,420.21,365,1,At Risk,Low
17201.0,54,40,342.63,54,0,Champions,Medium
17203.0,36,152,3563.85,60,2,Promising,Medium
17204.0,175,57,1564.56,264,1,At Risk,Critical
17205.0,54,13,384.08,54,0,Champions,Medium
17206.0,53,7,204.24,53,0,Champions,Medium
17211.0,27,178,2043.92,363,2,Promising,Low
17212.0,253,4,226.85,253,1,At Risk,Critical
17213.0,40,142,2468.33,354,2,Promising,Medium
17214.0,60,103,1069.1200000000001,359,2,Promising,Medium
17217.0,234,9,113.5,234,1,At Risk,Critical
17218.0,4,223,1668.18,363,2,Promising,Low
17219.0,32,25,114.23,32,0,Champions,Medium
17220.0,24,472,3198.25,364,2,Promising,Low
17221.0,7,63,335.13,36,0,Champions,Low
17222.0,65,28,354.15,65,0,Champions,High
17223.0,310,19,133.95,310,1,At Risk,Critical
17226.0,309,21,393.49,309,1,At Risk,Critical
17227.0,19,37,797.07,257,2,Promising,Low
17228.0,16,178,1550.14,312,2,Promising,Low
17229.0,96,47,318.76,143,1,At Risk,Critical
17230.0,264,69,3638.41,360,2,Promising,Critical
17231.0,12,541,3174.32,361,2,Promising,Low
17232.0,3,36,421.52,15,0,Champions,Low
17233.0,35,25,190.88,35,0,Champions,Medium
17234.0,183,14,149.89000000000001,183,1,At Risk,Critical
17235.0,25,19,208.16,25,0,Champions,Low
17236.0,13,105,916.13,363,2,Promising,Low
17237.0,11,19,314.69,22,0,Champions,Low
17238.0,3,506,3374.56,322,2,Promising,Low
17239.0,313,15,382.5,313,1,At Risk,Critical
17242.0,108,40,1135.04,180,1,At Risk,Critical
17243.0,1,389,8419.95,363,2,Promising,Low
17244.0,53,31,954.9,53,0,Champions,Medium
17245.0,205,9,171.45,205,1,At Risk,Critical
17247.0,15,55,282.19,15,0,Champions,Low
17248.0,120,69,318.65,120,1,At Risk,Critical
17250.0,4,57,384.52,261,2,Promising,Low
17251.0,363,39,283.28000000000003,363,1,At Risk,Critical
17252.0,117,87,353.86,186,1,At Risk,Critical
17253.0,18,18,178.26,18,0,Champions,Low
17254.0,5,112,272.44,15,0,Champions,Low
17255.0,41,78,298.41,299,1,At Risk,Medium
17256.0,107,16,240.0,312,1,At Risk,Critical
17259.0,148,37,221.73000000000002,148,1,At Risk,Critical
17262.0,52,10,984.5,261,1,At Risk,Medium
17263.0,208,23,63.440000000000005,208,1,At Risk,Critical
17265.0,139,127,562.9,181,1,At Risk,Critical
17266.0,2,80,310.64,148,2,Promising,Low
17267.0,127,38,317.62,127,1,At Risk,Critical
17268.0,108,6,763.64,245,1,At Risk,Critical
17272.0,42,114,2148.63,263,2,Promising,Medium
17274.0,35,27,111.97999999999999,35,0,Champions,Medium
17277.0,228,69,1065.3500000000001,323,1,At Risk,Critical
17278.0,241,15,246.04,241,1,At Risk,Critical
17279.0,58,9,187.82999999999998,58,0,Champions,Medium
17282.0,130,94,1703.41,300,2,Promising,Critical
17284.0,60,292,1652.58,336,2,Promising,Medium
17286.0,22,45,153.92,22,0,Champions,Low
17287.0,26,102,841.41,252,2,Promising,Low
17288.0,9,142,1419.73,358,2,Promising,Low
17289.0,32,111,944.41,180,2,Promising,Medium
17290.0,4,102,525.24,16,0,Champions,Low
17291.0,308,1,550.8000000000001,308,1,At Risk,Critical
17293.0,8,135,1875.1100000000001,361,2,Promising,Low
17295.0,29,69,556.95,65,0,Champions,Low
17297.0,17,51,131.78,17,0,Champions,Low
17298.0,101,30,498.42,125,1,At Risk,Critical
17299.0,12,57,669.11,173,2,Promising,Low
17301.0,21,66,197.63,21,0,Champions,Low
17302.0,15,79,1135.63,306,2,Promising,Low
17303.0,361,53,250.04,361,1,At Risk,Critical
17306.0,11,66,8631.31,353,2,Promising,Low
17309.0,95,12,82.75,95,1,At Risk,Critical
17311.0,78,55,1384.85,317,2,Promising,High
17312.0,139,14,644.3,159,1,At Risk,Critical
17313.0,31,24,2328.84,31,0,Champions,Medium
17314.0,25,131,2527.92,313,2,Promising,Low
17315.0,2,473,6292.26,358,2,Promising,Low
17317.0,46,9,2600.34,90,0,Champions,Medium
17320.0,100,51,749.7,236,1,At Risk,Critical
17321.0,8,107,700.86,68,0,Champions,Low
17323.0,15,200,921.07,292,2,Promising,Low
17324.0,18,44,863.18,332,2,Promising,Low
17325.0,280,6,96.8,280,1,At Risk,Critical
17329.0,14,33,523.11,315,2,Promising,Low
17330.0,23,6,363.9,68,0,Champions,Low
17331.0,124,1,175.2,124,1,At Risk,Critical
17333.0,86,28,494.25,86,1,At Risk,High
17334.0,302,11,307.02,309,1,At Risk,Critical
17337.0,151,543,2027.8700000000001,310,2,Promising,Critical
17338.0,17,753,6643.93,361,2,Promising,Low
17339.0,94,9,243.36,365,1,At Risk,Critical
17340.0,30,321,9682.02,354,2,Promising,Low
17341.0,157,22,267.76,157,1,At Risk,Critical
17343.0,355,17,193.64,355,1,At Risk,Critical
17344.0,46,32,160.57,46,0,Champions,Medium
17345.0,15,87,537.74,197,2,Promising,Low
17346.0,4,465,2529.95,360,2,Promising,Low
17347.0,86,1,228.96,86,1,At Risk,High
17348.0,15,215,1159.52,298,2,Promising,Low
17349.0,179,9,110.75,179,1,At Risk,Critical
17350.0,8,71,1286.07,51,0,Champions,Low
17351.0,36,27,587.15,273,1,At Risk,Medium
17353.0,129,8,1740.0,154,1,At Risk,Critical
17354.0,51,16,1393.06,51,0,Champions,Medium
17356.0,312,19,178.22,312,1,At Risk,Critical
17357.0,24,45,388.14,24,0,Champions,Low
17358.0,303,59,365.85,355,1,At Risk,Critical
17359.0,11,15,127.86,11,0,Champions,Low
17360.0,17,132,585.79,184,2,Promising,Low
17361.0,49,29,488.2,292,1,At Risk,Medium
17362.0,239,35,312.23,310,1,At Risk,Critical
17364.0,1,411,4481.18,331,2,Promising,Low
17365.0,13,468,4801.56,333,2,Promising,Low
17367.0,238,34,168.4,238,1,At Risk,Critical
17368.0,23,111,1912.67,338,2,Promising,Low
17370.0,73,33,446.18,170,1,At Risk,High
17371.0,17,87,423.89,361,2,Promising,Low
17372.0,41,253,1342.68,363,2,Promising,Medium
17373.0,40,57,646.92,313,2,Promising,Medium
17374.0,219,28,495.77,281,1,At Risk,Critical
17375.0,199,69,400.1,361,1,At Risk,Critical
17376.0,71,24,203.2,311,1,At Risk,High
17377.0,24,383,3512.62,357,2,Promising,Low
17379.0,11,83,404.66,11,0,Champions,Low
17381.0,9,98,16671.89,334,2,Promising,Low
17382.0,65,2,65.4,65,0,Champions,High
17383.0,4,51,199.29,4,0,Champions,Low
17384.0,19,15,336.4,219,1,At Risk,Low
17385.0,15,47,261.11,15,0,Champions,Low
17386.0,8,28,2686.42,166,2,Promising,Low
17387.0,20,78,784.11,34,0,Champions,Low
17388.0,78,15,1259.56,288,1,At Risk,High
17389.0,1,213,31833.68,331,2,Promising,Low
17391.0,164,3,508.8,165,1,At Risk,Critical
17392.0,307,62,457.91,358,1,At Risk,Critical
17394.0,219,4,203.86999999999998,219,1,At Risk,Critical
17396.0,39,24,6933.3,149,2,Promising,Medium
17397.0,22,92,696.41,22,0,Champions,Low
17398.0,115,38,653.38,255,1,At Risk,Critical
17400.0,126,213,2129.96,353,2,Promising,Critical
17402.0,5,35,2173.88,329,2,Promising,Low
17403.0,36,33,281.62,36,0,Champions,Medium
17404.0,4,198,31906.82,360,2,Promising,Low
17405.0,1,82,1031.41,150,2,Promising,Low
17406.0,333,94,1498.32,333,1,At Risk,Critical
17408.0,163,2,32.65,163,1,At Risk,Critical
17409.0,185,13,771.85,248,1,At Risk,Critical
17410.0,16,64,1214.72,215,2,Promising,Low
17411.0,12,41,778.94,261,2,Promising,Low
17412.0,3,58,1060.76,358,2,Promising,Low
17414.0,44,6,778.0,185,1,At Risk,Medium
17415.0,80,14,507.84,80,0,Champions,High
17416.0,30,269,6893.42,281,2,Promising,Low
17418.0,42,30,463.46000000000004,324,1,At Risk,Medium
17419.0,11,187,3852.3,325,2,Promising,Low
17420.0,50,23,467.98,171,1,At Risk,Medium
17422.0,16,117,1979.37,296,2,Promising,Low
17423.0,46,26,698.41,218,1,At Risk,Medium
17425.0,19,43,759.17,61,0,Champions,Low
17426.0,8,271,5037.26,282,2,Promising,Low
17427.0,72,2,100.8,72,0,Champions,High
17428.0,1,319,16903.85,362,2,Promising,Low
17429.0,128,39,524.9200000000001,219,1,At Risk,Critical
17430.0,33,14,265.76,365,1,At Risk,Medium
17431.0,313,43,403.3,313,1,At Risk,Critical
17432.0,18,48,365.76,37,0,Champions,Low
17433.0,88,54,303.15999999999997,88,1,At Risk,High
17434.0,2,134,2373.82,85,2,Promising,Low
17436.0,2,9,216.29999999999998,227,0,Champions,Low
17438.0,254,17,388.45000000000005,254,1,At Risk,Critical
17440.0,157,5,186.42000000000002,248,1,At Risk,Critical
17442.0,37,135,2248.56,290,2,Promising,Medium
17443.0,220,1,534.24,220,1,At Risk,Critical
17444.0,148,135,2940.04,173,2,Promising,Critical
17446.0,177,9,120.9,310,1,At Risk,Critical
17447.0,40,36,541.53,72,0,Champions,Medium
17449.0,2,277,2520.86,360,2,Promising,Low
17450.0,8,334,192521.95,333,2,Promising,Low
17451.0,1,100,1721.4,106,2,Promising,Low
17453.0,18,19,486.71999999999997,64,0,Champions,Low
17454.0,192,61,517.53,360,1,At Risk,Critical
17455.0,204,8,131.7,204,1,At Risk,Critical
17456.0,365,17,249.86,365,1,At Risk,Critical
17457.0,127,19,1737.7,339,1,At Risk,Critical
17458.0,15,54,316.5,15,0,Champions,Low
17459.0,43,111,657.3,60,0,Champions,Medium
17460.0,94,27,552.13,318,1,At Risk,Critical
17461.0,23,111,757.46,30,0,Champions,Low
17462.0,60,27,675.69,284,1,At Risk,Medium
17463.0,16,215,1896.41,313,2,Promising,Low
17464.0,158,9,289.96000000000004,158,1,At Risk,Critical
17466.0,10,41,763.28,79,0,Champions,Low
17468.0,10,5,137.0,14,0,Champions,Low
17469.0,16,88,1870.97,205,2,Promising,Low
17470.0,45,67,946.67,248,2,Promising,Medium
17472.0,191,181,710.29,299,1,At Risk,Critical
17475.0,79,14,194.37,79,0,Champions,High
17480.0,78,29,511.82,78,0,Champions,High
17481.0,4,82,1255.59,94,2,Promising,Low
17483.0,65,21,414.04,183,1,At Risk,High
17486.0,261,24,396.87,261,1,At Risk,Critical
17489.0,59,29,376.64,213,1,At Risk,Medium
17490.0,1,76,2092.32,177,2,Promising,Low
17491.0,1,104,3231.4700000000003,326,2,Promising,Low
17492.0,248,12,374.57,248,1,At Risk,Critical
17495.0,8,27,497.56,39,0,Champions,Low
17496.0,359,10,271.05,359,1,At Risk,Critical
17498.0,76,17,272.22,76,0,Champions,High
17499.0,290,40,622.88,290,1,At Risk,Critical
17500.0,17,5,1138.0,30,0,Champions,Low
17501.0,221,18,288.6,221,1,At Risk,Critical
17502.0,9,28,689.1,29,0,Champions,Low
17503.0,3,38,558.96,39,0,Champions,Low
17504.0,206,127,2997.0299999999997,323,2,Promising,Critical
17505.0,162,52,1145.84,206,1,At Risk,Critical
17506.0,76,14,302.2,76,0,Champions,High
17507.0,262,88,605.58,309,1,At Risk,Critical
17508.0,281,22,387.31,281,1,At Risk,Critical
17509.0,58,366,6115.14,63,2,Promising,Medium
17510.0,25,20,308.48,25,0,Champions,Low
17511.0,3,920,87591.7,360,2,Promising,Low
17512.0,29,105,2924.9900000000002,302,2,Promising,Low
17513.0,72,6,513.2,72,0,Champions,High
17514.0,128,40,208.65,128,1,At Risk,Critical
17515.0,31,87,639.02,318,2,Promising,Medium
17516.0,15,137,768.08,286,2,Promising,Low
17517.0,309,11,153.94,309,1,At Risk,Critical
17519.0,17,64,1508.72,261,2,Promising,Low
17520.0,54,30,546.81,54,0,Champions,Medium
17521.0,30,45,723.2099999999999,199,2,Promising,Low
17522.0,2,73,1070.71,218,2,Promising,Low
17523.0,11,33,652.74,19,0,Champions,Low
17524.0,361,6,145.0,361,1,At Risk,Critical
17525.0,360,9,422.70000000000005,360,1,At Risk,Critical
17526.0,5,14,969.0999999999999,361,2,Promising,Low
17527.0,54,47,939.37,218,1,At Risk,Medium
17528.0,1,253,3628.5,71,2,Promising,Low
17530.0,1,394,2385.0,365,2,Promising,Low
17531.0,190,14,296.7,190,1,At Risk,Critical
17534.0,54,9,223.36,54,0,Champions,Medium
17535.0,280,13,164.4,280,1,At Risk,Critical
17536.0,177,3,76.5,177,1,At Risk,Critical
17537.0,30,75,897.62,303,2,Promising,Low
17538.0,26,9,98.42,26,0,Champions,Low
17540.0,25,25,578.9,316,1,At Risk,Low
17542.0,270,25,170.75,270,1,At Risk,Critical
17545.0,43,145,645.96,43,0,Champions,Medium
17548.0,234,5,103.3,234,1,At Risk,Critical
17549.0,24,6,148.86,52,0,Champions,Low
17550.0,197,42,267.16,243,1,At Risk,Critical
17551.0,359,43,306.84,359,1,At Risk,Critical
17552.0,60,36,631.89,71,0,Champions,Medium
17553.0,130,2,1487.6,130,1,At Risk,Critical
17554.0,1,88,1952.45,148,2,Promising,Low
17555.0,20,106,483.26,335,2,Promising,Low
17556.0,206,6,157.9,206,1,At Risk,Critical
17557.0,14,34,541.46,81,0,Champions,Low
17560.0,95,26,854.95,311,1,At Risk,Critical
17561.0,19,46,167.62,19,0,Champions,Low
17562.0,14,63,1122.38,173,2,Promising,Low
17564.0,24,49,454.01,80,0,Champions,Low
17566.0,8,152,901.21,25,0,Champions,Low
17567.0,7,138,3813.5299999999997,297,2,Promising,Low
17569.0,332,29,344.14,332,1,At Risk,Critical
17571.0,50,299,1498.51,298,2,Promising,Medium
17572.0,71,8,155.95000000000002,239,1,At Risk,High
17573.0,29,25,380.6,94,0,Champions,Low
17574.0,243,8,185.65,243,1,At Risk,Critical
17576.0,8,411,3622.68,365,2,Promising,Low
17578.0,218,5,143.45999999999998,218,1,At Risk,Critical
